[00:00:28.622,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.623,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.623,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.623,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.623,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.624,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.624,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.675,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.675,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.675,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.735,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.735,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.735,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.735,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:28.735,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.982,269] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.986,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,602] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,121] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,433] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.988,464] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.988,494] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.988,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,769] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,715] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
