*** Booting Zephyr OS build zephyr-v3.5.0-1863-g23324fc5bae4 ***
[00:00:00.253,295] <dbg> bttester: tester_init: Initializing tester
[00:00:07.185,760] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:07.185,791] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:07.185,821] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.5 Build 99
[00:00:07.187,988] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:07.188,018] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:07.188,049] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:07.551,239] <dbg> bttester_gap: set_io_cap: io_cap: 0
[00:00:19.315,856] <dbg> bt_vcp_vol_ctlr: primary_discover_func: [ATTRIBUTE] handle 0x00A0
[00:00:19.315,887] <dbg> bt_vcp_vol_ctlr: primary_discover_func: Primary discover complete
[00:00:19.415,924] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00A3
[00:00:19.415,954] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Volume state
[00:00:19.416,046] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Subscribed to handle 0x00A3
[00:00:19.416,076] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00A6
[00:00:19.416,076] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Flags
[00:00:19.416,137] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Subscribed to handle 0x00A6
[00:00:19.416,168] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00A9
[00:00:19.416,168] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Control Point
[00:00:19.765,869] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Setup complete for vol_ctlr
[00:00:20.065,917] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: [ATTRIBUTE] handle 0x00A1
[00:00:20.065,948] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Include UUID 1843
[00:00:20.765,869] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: [ATTRIBUTE] handle 0x00A2
[00:00:20.765,960] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Include UUID 1845
[00:00:21.515,838] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Discover include complete for vol_ctlr: 1 AICS and 1 VOCS
[00:00:21.515,869] <dbg> bttester_vcp: vcp_vol_ctlr_discover_cb: Discovery done with 1 VOCS, 1 AICS
[00:00:23.709,411] <dbg> bttester_vcp: vocs_audio_location_get: Volume Offset Control Service Audio Location get
[00:00:23.767,242] <dbg> bttester_vcp: vcp_vocs_location_cb: VOCS location callback err (0)
