TICK: 2640578: Log_api - All Stack events registered.
TICK: 2640578: Log_api - IN: LoadBasicPixitValues
TICK: 2640578: Log_common - ICS/IXIT VALUES:
TICK: 2640578: Log_pts_dbg - TSPC_ALL TRUE
TICK: 2640578: Log_pts_dbg - TSPC_CORE_2a_62 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_CORE_2b_61 FALSE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_0b_1 FALSE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_0b_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_10_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_10_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_10_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_10_4 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_10_5 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11_4 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11_5 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11_6 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11a_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11a_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11a_3 FALSE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11a_4 FALSE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11b_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11b_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11b_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11b_4 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_11c_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_12_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_12_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_12_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_13_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_13_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_13_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_13_3a TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_10 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_11 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_12 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_13 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_14 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_14a TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_15 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_16 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_17 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_18 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_19 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_20 FALSE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_4 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_5 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_6 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_7 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_8 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14a_9 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_14b_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_15_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_16_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_16_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_16_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_16_4 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17_1 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17_2 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17_3 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17_4 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17_5 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17_6 TRUE
TICK: 2640578: Log_pts_dbg - TSPC_GAP_17a_1 TRUE
