[00:00:18.015,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.016,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.016,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.016,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.016,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.017,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.017,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.064,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.064,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.065,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.123,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.123,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.123,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.123,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.123,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.984,924] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.988,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,058] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.991,088] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.991,119] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.991,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,401] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
