*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,547] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,547] <inf> fs_nvs: alloc wra: 1, 858
[00:00:00.254,547] <inf> fs_nvs: data wra: 1, 7b0
[00:00:00.254,638] <dbg> bttester: tester_init: Initializing tester
[00:00:05.971,649] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.976,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,867] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,576] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.978,607] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.978,637] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.978,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,248] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.979,278] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.020,690] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.020,721] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.057,312] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.057,312] <wrn> bttester_mesh: Loading default comp data
[00:00:06.057,525] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:06.495,269] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.542,480] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.542,480] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.600,280] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.721,801] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.721,832] <dbg> bttester_mesh: config_prov: 
[00:00:12.721,862] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.728,607] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.728,668] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:12.820,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.820,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.820,831] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:12.820,861] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:12.820,922] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:12.829,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.829,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.830,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.830,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.830,780] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.831,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.831,237] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:12.831,237] <dbg> bttester: tester_event: service 0x04 opcode 0x83
