*** Booting Zephyr OS build v3.7.0-4339-g1ec5ce05f9f8 ***
[00:00:00.253,295] <dbg> bttester: tester_init: Initializing tester
[00:00:06.073,577] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.073,608] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.073,638] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:06.075,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.075,897] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.075,927] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.075,958] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:03:15.559,020] <dbg> bttester_bap_unicast: connected: Connected: C0:07:E8:1C:28:DF (public)
[00:03:19.310,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:28.609,252] <dbg> bttester_bap_unicast: disconnected: Disconnected: C0:07:E8:1C:28:DF (public) (reason 0x13)
