*** Booting Zephyr OS build v4.0.0-5465-gd39d420c5482 ***
[00:00:00.408,996] <dbg> bttester: tester_init: Initializing tester
[00:00:11.664,550] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:11.670,654] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:11.670,684] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:11.670,715] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:11.671,661] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.671,722] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.671,752] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.671,752] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:11.713,592] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:11.713,623] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:11.755,859] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:11.755,889] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:11.824,310] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:11.824,310] <wrn> bttester_mesh: Loading default comp data
[00:00:11.824,584] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:12.253,936] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:12.305,023] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:01:04.479,278] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:01:04.479,339] <dbg> bttester_mesh: config_prov: 
[00:01:04.479,339] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:01:04.532,470] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:01:04.532,501] <dbg> bttester_mesh: start: 
[00:01:04.532,623] <inf> bt_mesh_provisionee: Device UUID: 1e6a70bd-74c5-4354-8145-0800e0176823
[00:01:04.534,240] <inf> bt_mesh_provisionee: Device UUID: 1e6a70bd-74c5-4354-8145-0800e0176823
[00:01:04.534,271] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:01:04.561,645] <dbg> bttester_mesh: link_open: bearer 0x01
[00:01:04.561,645] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:01:05.096,984] <dbg> bttester_mesh: link_close: bearer 0x01
[00:01:05.097,015] <dbg> bttester: tester_event: service 0x04 opcode 0x85
