*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.257,049] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.257,049] <inf> fs_nvs: alloc wra: 4, f70
[00:00:00.257,049] <inf> fs_nvs: data wra: 4, a4
[00:00:00.257,110] <dbg> bttester: tester_init: Initializing tester
[00:00:05.973,541] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.977,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,149] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,637] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,492] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,949] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.979,980] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.980,010] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.980,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,651] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.980,682] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.012,207] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.012,237] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.024,200] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.024,200] <wrn> bttester_mesh: Loading default comp data
[00:00:06.024,475] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.474,731] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.489,898] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.489,929] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.543,945] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.618,438] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.618,469] <dbg> bttester_mesh: config_prov: 
[00:00:11.618,499] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.681,152] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.681,213] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.783,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.783,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.784,057] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.784,088] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.784,149] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.793,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.793,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.794,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.794,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.794,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.794,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.795,043] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.795,043] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.795,501] <wrn> bt_mesh_blob_srv: Abandoning transfer.
[00:00:11.795,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.796,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.799,530] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:11.829,589] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:11.829,650] <dbg> bttester_mesh: reset: 
[00:00:11.830,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.908,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.908,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.908,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.037,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.037,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.037,841] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.547,363] <dbg> bttester_mesh: prov_reset: 
[00:00:12.547,485] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:12.552,001] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.552,246] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.552,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.552,825] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:12.552,886] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:12.554,168] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.554,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.555,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.555,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.555,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.558,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.558,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.558,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.558,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.559,204] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.559,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.613,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.614,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.614,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.672,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.672,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.672,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.672,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.673,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
