[00:00:20.047,302] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.048,736] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.050,262] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:20.050,292] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.989,440] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.993,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,178] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,544] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,971] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.996,032] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.996,063] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.996,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,283] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.997,314] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.997,344] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.997,375] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.008,300] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.008,300] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.020,172] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.706,726] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.707,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.707,397] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.791,503] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.791,503] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.793,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.793,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.793,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.793,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.722,564] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.832,672] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.834,594] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.954,223] <wrn> bt_l2cap: PDU size > MPS (98 > 96)
[00:00:13.954,223] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:14.072,631] <dbg> bttester: tester_event: service 0x03 opcode 0x82
