[00:00:26.482,543] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.963,897] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.968,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,780] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,116] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,397] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.970,428] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.970,458] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.970,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,679] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.971,710] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.971,740] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.971,771] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.997,314] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.528,503] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.528,533] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:15.610,382] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:15.628,265] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:15.628,387] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.628,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.628,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.628,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.629,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.169,555] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:16.169,586] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:16.171,234] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:16.172,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.172,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.172,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.172,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.169,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.295,379] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:24.483,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.713,104] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:24.797,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.797,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.797,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.108,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.233,428] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:33.224,792] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:33.295,532] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:34.608,489] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:34.608,520] <dbg> bttester: tester_event: service 0x01 opcode 0x83
