[00:01:23.799,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.800,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.800,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.800,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.800,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.971,618] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.975,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,745] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,874] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.977,905] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.977,935] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.978,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,187] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.979,217] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.979,248] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.979,278] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.013,885] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.013,916] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.057,220] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.057,250] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.091,766] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.091,796] <wrn> bttester_mesh: Loading default comp data
[00:00:06.092,071] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.351,318] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.405,822] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.591,918] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.591,949] <dbg> bttester_mesh: config_prov: 
[00:00:13.591,979] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.614,776] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.614,807] <dbg> bttester_mesh: start: 
[00:00:13.614,898] <inf> bt_mesh_provisionee: Device UUID: 719296ec-a902-456c-b164-18ddc2d86f63
[00:00:13.615,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.615,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.615,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.616,119] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.616,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.616,729] <inf> bt_mesh_provisionee: Device UUID: 719296ec-a902-456c-b164-18ddc2d86f63
[00:00:13.616,760] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.617,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.618,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.618,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.618,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.618,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.619,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.619,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
