[00:00:33.176,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:33.177,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:33.177,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:33.177,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:33.177,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.985,717] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.990,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,187] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.992,218] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.992,248] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.992,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,706] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,469] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.993,530] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.993,560] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.993,591] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.017,791] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.017,822] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.077,178] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.077,209] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.109,680] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.109,680] <wrn> bttester_mesh: Loading default comp data
[00:00:06.109,954] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.534,912] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.556,182] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.930,572] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.930,603] <dbg> bttester_mesh: config_prov: 
[00:00:12.930,633] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.941,253] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.941,314] <dbg> bttester_mesh: start: 
[00:00:12.941,406] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:12.941,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.941,711] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.942,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.942,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.942,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.943,176] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:12.943,206] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:12.943,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.944,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.944,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.944,915] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.945,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.945,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.945,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.945,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.946,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.946,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.946,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.996,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.997,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.997,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.004,302] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.004,333] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.048,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.049,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.049,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.093,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.093,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.093,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.093,811] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.094,116] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.094,360] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.094,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.094,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.095,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.095,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.095,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.142,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.142,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.142,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.142,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.142,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.143,280] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.143,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.197,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.198,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.198,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.198,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.198,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
