[00:00:27.454,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.455,047] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.455,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.455,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.455,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.456,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.456,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.460,296] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.460,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.460,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.460,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.461,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.976,287] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.980,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,116] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,574] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.982,604] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.982,635] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.982,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,856] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.983,886] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.983,917] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.983,947] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.004,272] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.004,302] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.030,548] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.030,578] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.058,319] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.058,319] <wrn> bttester_mesh: Loading default comp data
[00:00:06.058,593] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.485,290] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.545,410] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.957,641] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.957,672] <dbg> bttester_mesh: config_prov: 
[00:00:12.957,702] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.036,163] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.036,224] <dbg> bttester_mesh: start: 
[00:00:13.036,315] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:13.036,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.036,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.037,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.037,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.037,780] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.038,055] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:13.038,085] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.038,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.039,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.039,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.039,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,130] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.041,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.041,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.041,564] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.095,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.095,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.095,794] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.104,400] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.104,400] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.150,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.150,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.150,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.203,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.203,796] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.204,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.204,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.204,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.204,742] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.205,017] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.205,200] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.205,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.205,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.205,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.245,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.245,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.245,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.246,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.246,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.246,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.247,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.301,116] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.301,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.301,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.301,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.301,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,068] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,190] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,618] <wrn> net_buf: Timeout discarded. No blocking in syswq
