[00:00:19.307,250] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.308,807] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.310,455] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:19.310,455] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.960,601] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.964,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,484] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,979] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.967,010] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.967,041] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.967,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,261] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.968,292] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.968,322] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.968,353] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.989,257] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.989,288] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.052,215] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.564,727] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.564,758] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.594,848] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.595,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.595,520] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.608,367] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.608,398] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.610,198] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.610,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.610,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.610,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.638,732] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.749,572] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.989,501] <err> bt_l2cap: Credits overflow
[00:00:15.109,527] <dbg> bttester: tester_event: service 0x03 opcode 0x82
