[00:00:24.686,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.687,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.687,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.687,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.687,713] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.687,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.688,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.692,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.692,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.692,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.692,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.692,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.969,818] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.974,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,761] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,348] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.976,379] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.976,409] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.976,501] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,867] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,661] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.977,691] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.977,722] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.977,752] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.049,163] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.049,194] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.091,003] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.091,033] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.164,947] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.164,947] <wrn> bttester_mesh: Loading default comp data
[00:00:06.165,252] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.619,995] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.642,211] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.978,668] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.978,698] <dbg> bttester_mesh: config_prov: 
[00:00:11.978,729] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.010,894] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.010,925] <dbg> bttester_mesh: start: 
