[00:00:30.343,841] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:30.344,055] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:30.344,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:30.344,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:30.344,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.967,468] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.971,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,991] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,175] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,724] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,029] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.974,060] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.974,090] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.974,182] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,341] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.975,372] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.975,402] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.975,433] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.990,051] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.990,081] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.028,228] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.028,259] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.061,187] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.061,218] <wrn> bttester_mesh: Loading default comp data
[00:00:06.061,462] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.490,325] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.513,519] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.915,222] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.915,252] <dbg> bttester_mesh: config_prov: 
[00:00:13.915,283] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.947,387] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.947,418] <dbg> bttester_mesh: start: 
[00:00:13.947,540] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.947,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.948,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.948,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,462] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.949,493] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.950,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,019] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
