[00:00:20.126,312] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.127,716] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.129,241] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:20.129,272] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.988,891] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.993,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,391] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.995,422] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.995,452] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.995,544] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,063] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,246] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,704] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.996,734] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.996,765] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.996,795] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.007,843] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.007,873] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.037,902] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.730,163] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.730,194] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.753,112] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.753,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.753,784] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.825,042] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.825,073] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.826,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.826,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.827,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.827,178] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.768,127] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.866,241] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.868,164] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.937,561] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:14.937,683] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:14.986,328] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:14.986,419] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
