[00:00:18.041,931] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.043,426] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.043,457] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build 4.1.99 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.938,507] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.944,610] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.944,641] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.944,671] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.945,617] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.945,678] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.945,709] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.945,709] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.974,578] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.974,609] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.038,269] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.527,191] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.527,221] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
