*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,286] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,286] <inf> fs_nvs: alloc wra: 1, e38
[00:00:00.256,286] <inf> fs_nvs: data wra: 1, 268
[00:00:00.256,347] <dbg> bttester: tester_init: Initializing tester
[00:00:05.999,542] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.003,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,882] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,218] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,889] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.005,920] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.005,950] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.006,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,591] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.006,591] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.032,806] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.032,836] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.092,193] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.092,224] <wrn> bttester_mesh: Loading default comp data
[00:00:06.092,437] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.541,381] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.562,072] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.562,103] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.595,214] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.718,902] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.718,933] <dbg> bttester_mesh: config_prov: 
[00:00:11.718,963] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.729,553] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.729,614] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.792,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.792,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.792,449] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.792,480] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.792,541] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.799,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.799,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.800,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.800,476] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.800,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.800,994] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.801,177] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.801,177] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.801,696] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:11.802,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.802,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.810,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.810,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
