[00:00:22.029,785] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:22.031,280] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:22.031,311] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.000,915] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.005,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,202] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.007,232] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.007,263] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.007,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,514] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.008,544] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.008,575] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.008,605] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.038,848] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.038,879] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.101,806] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.395,141] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.395,172] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.423,980] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.424,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.424,652] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.565,673] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.565,704] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.567,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.567,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.567,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.567,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.484,863] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.606,842] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.728,363] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:15.662,658] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x08 index 0x00
[00:00:15.662,780] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x08 index 0x00 status 0x00
[00:00:15.747,833] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
