[00:00:26.663,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.664,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.664,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.664,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.664,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.665,130] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.665,344] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.669,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.669,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.669,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.669,830] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.670,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.947,296] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.951,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.951,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.951,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,674] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.953,704] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.953,735] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.953,826] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,986] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.955,017] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.955,047] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.955,078] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.989,624] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.989,654] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.053,924] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.053,955] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.106,384] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.106,414] <wrn> bttester_mesh: Loading default comp data
[00:00:06.106,689] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.540,527] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.586,242] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.924,377] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.924,407] <dbg> bttester_mesh: config_prov: 
[00:00:13.924,438] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.951,110] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.951,141] <dbg> bttester_mesh: start: 
[00:00:13.951,263] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:13.951,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,301] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,606] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,911] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:13.952,941] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.953,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.954,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.954,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.954,711] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.955,017] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.955,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.955,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.955,749] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.955,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.003,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.003,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.004,119] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.042,633] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.042,663] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.059,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.059,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.060,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.060,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.060,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.070,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.070,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.071,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.071,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.071,502] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.071,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.072,204] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.122,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.122,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.620,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.620,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.621,002] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.621,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.621,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.621,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.622,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.674,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.674,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.674,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.674,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.675,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.707,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.707,214] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.707,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.707,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.707,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.708,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.708,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.712,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.712,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.712,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.712,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.713,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,618] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.916,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.916,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.916,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.917,022] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.917,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.979,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.979,492] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.979,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.979,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.980,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.226,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.226,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.226,867] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.227,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.227,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.227,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.228,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.281,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.281,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.281,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.282,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.282,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.304,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.304,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.304,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.305,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.309,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.309,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.309,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.309,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.309,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.347,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.347,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.347,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.347,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.347,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.348,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.348,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.352,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.352,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.352,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.353,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.353,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.390,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.390,258] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.390,563] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.390,808] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.394,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.395,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.395,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.395,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.395,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.928,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.929,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.929,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.929,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.929,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.930,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.930,419] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.934,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.934,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.934,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.935,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.935,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.958,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.958,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.958,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.958,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.959,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.959,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.959,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.963,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.963,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.964,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.964,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.964,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.995,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.995,819] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.996,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.996,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.996,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.996,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.997,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.001,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.001,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.001,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.001,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.002,075] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.221,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.221,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.221,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.222,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.274,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.274,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.275,024] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.275,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.275,512] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.310,607] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.310,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.310,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.311,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.311,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.311,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.312,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.316,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.316,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.316,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.316,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.316,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.347,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.347,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.347,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.347,595] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.347,808] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.348,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.348,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.352,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.352,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.352,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.352,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.353,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.554,199] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.554,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.554,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.554,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.554,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.555,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.555,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.607,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
