[00:00:53.293,487] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:53.294,982] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:53.295,013] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.007,324] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.011,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.011,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,580] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,854] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.013,885] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.013,916] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.014,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,190] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,526] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,167] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.015,197] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.015,228] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.015,258] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.044,830] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.044,860] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.091,979] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.418,609] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.418,640] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.449,371] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.449,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.450,012] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.538,238] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.538,269] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.539,947] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.540,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.540,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.540,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.483,154] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.579,406] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.581,329] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.819,366] <dbg> bttester: tester_event: service 0x03 opcode 0x84
