[00:00:27.011,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.012,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.012,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.012,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.012,695] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.013,122] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.013,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.017,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.017,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.017,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.017,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.018,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.973,571] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.977,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,010] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.980,041] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.980,072] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.980,163] <wrn> net_buf: Timeout discarded. No blocking in syswq
