SIG_ST:0,BAP/UCL/STR/BV-397-C,BAP
SIG_DT:5,0,0,3,030c00
SIG_DT:9,1,1,6,0e0401030c00
SIG_DT:9,0,0,11,010c08ffffffffffffff3f
SIG_DT:9,1,1,6,0e0401010c00
SIG_DT:9,0,0,3,011000
SIG_DT:9,1,1,14,0e0c010110000dd25a0de807d25a
SIG_DT:11,0,0,3,031000
SIG_DT:11,1,1,14,0e0c010310000000000060000000
SIG_DT:11,0,0,3,091000
SIG_DT:12,1,1,12,0e0a01091000900d79e807c0
SIG_DT:12,0,0,3,032000
SIG_DT:12,1,1,14,0e0c01032000ff7f01ffbe190000
SIG_DT:19,0,0,11,012008ffff8f7ffe000000
SIG_DT:19,1,1,6,0e0401012000
SIG_DT:19,0,0,5,7420022001
SIG_DT:19,1,1,6,0e0401742000
SIG_DT:19,0,0,5,7420022601
SIG_DT:19,1,1,6,0e0401742000
SIG_DT:20,0,0,3,602000
SIG_DT:20,1,1,12,0e0a01602000000204000205
SIG_DT:20,0,0,28,362019000100000200000300070000000000000000000a0100010000
SIG_DT:21,1,1,7,0e050136200009
SIG_DT:21,0,0,38,3720230003011f02010603024e180d095054532d4241502d3930304409164e18010700070000
SIG_DT:22,1,1,6,0e0401372000
SIG_DT:1790,0,0,9,392006010100000000
SIG_DT:1791,1,1,6,0e0401392000
SIG_LG:1791,4,MMI:  Please initiate a GATT connection to the PTS.

Description: Verify that the Implementation Under Test (IUT) can initiate a GATT connect request to the PTS.
SIG_DT:2122,1,1,33,3e1f0a0000000101c3510b1bb8d700000000000000000000000028000000900105
SIG_DT:2122,1,1,6,3e0414000001
SIG_DT:2122,1,1,8,3e06120000000002
SIG_DT:2175,1,2,11,0020070003000400024200
SIG_DT:2574,1,1,8,3e060c0000000202
SIG_DT:2624,1,1,13,3e0b0700001b0048016400d01c
SIG_DT:3129,0,2,10,00000600020006000b09
SIG_DT:3130,0,2,11,0000070003000400034000
SIG_DT:3174,1,1,7,13050100000100
SIG_DT:3223,1,1,7,13050100000100
SIG_DT:3223,1,2,15,00200b000700060001030009100507
SIG_DT:3224,0,2,15,00000b000700060002040009100507
SIG_DT:3373,1,1,7,13050100000100
SIG_DT:3374,1,2,73,00204500410006000c5eb4847b10ea3a2b0358d7445fdea35c2a3920293234a9a2c3a823da3fa82eee64506e052e88bdbfd6b2d41b5225de9f2c4861b9e7603450158950c76772f8e6
SIG_DT:3378,0,2,73,00004500410006000cef42bcb876708651427f5add55f65cee511de9c61de37b084e9ff6586eacb4bd740d7a75917f9d18b43e42737e908338c0ff1116cc93a5ed9f2ebe19633739ec
SIG_DT:3378,0,0,3,182000
SIG_DT:3379,1,1,14,0e0c01182000a13b2e61c8168865
SIG_DT:3379,0,0,35,172020a13b2e61c8168865000000000000000000000000000000000000000000000000
SIG_DT:3379,1,1,22,0e1401172000903f346ae4add9812b08982871b09e4f
SIG_DT:3379,0,0,35,172020a13b2e61c81688650000000000000000511de9c61de37b084e9ff6586eacb4bd
SIG_DT:3380,1,1,22,0e140117200011153d4f2ccaf0371956e45feca5f5c7
SIG_DT:3380,0,0,35,172020a13b2e61c81688650000000000000000fe5781f75aba76665b29be82b953a929
SIG_DT:3380,1,1,22,0e140117200053541948cb4d25638af480bd1d3294d1
SIG_DT:3380,0,0,35,172020a13b2e61c81688650000000000000000796d3961f9798cc1495ca367229aba3f
SIG_DT:3381,1,1,22,0e14011720003a257d39c3f7f142913469576e132b7d
SIG_DT:3381,0,0,35,172020a13b2e61c816886500000000000000006491f942d31dcb69926cbe1331cd8821
SIG_DT:3381,1,1,22,0e1401172000d059b0174ac215da840295ebb24d0006
SIG_DT:3381,0,0,35,172020a13b2e61c8168865000000000000000017a760bfdb7573dd2a22f549768cfa38
SIG_DT:3382,1,1,22,0e140117200033724d7468c279200113eb2d2f1bdfd2
SIG_DT:3382,0,2,25,00001500110006000333724d7468c279200113eb2d2f1bdfd2
SIG_DT:3424,1,1,7,13050100000100
SIG_DT:3523,1,1,7,13050100000100
SIG_DT:3523,1,2,25,0020150011000600046d3e99557c4ccfdd4675a6c67d45cf92
SIG_DT:3523,0,2,25,000015001100060004a13b2e61c81688650000000000000000
SIG_DT:3623,1,1,7,13050100000100
SIG_DT:3673,1,2,25,00201500110006000d0525c4ae2c7ea85a29ac8b1f6ec51e8f
SIG_DT:3677,0,0,35,172020be83605adb0b376038a5f5aa9183886c00000000000000000000000000000000
SIG_DT:3677,1,1,22,0e1401172000f4eee2213086fa0e2853451981761c80
SIG_DT:3677,0,0,35,172020be83605adb0b376038a5f5aa9183886c7ed8dfbc8b677e42504986329a977893
SIG_DT:3678,1,1,22,0e1401172000b6d32280b53862e18bf7503000154353
SIG_DT:3678,0,0,35,172020be83605adb0b376038a5f5aa9183886c347949fb4f4fad542d8be9161e3958ea
SIG_DT:3678,1,1,22,0e14011720001f3104b53af9b2084db6d5b5c9480f23
SIG_DT:3679,0,0,35,1720201f3104b53af9b2084db6d5b5c9480f2300000000000000000000000000000000
SIG_DT:3679,1,1,22,0e1401172000654751434efc56426049477e088078da
SIG_DT:3679,0,0,35,1720201f3104b53af9b2084db6d5b5c9480f234ccfdd4675a6c67d45cf92656c746201
