*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.255,493] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.255,493] <inf> fs_nvs: alloc wra: 0, ba8
[00:00:00.255,493] <inf> fs_nvs: data wra: 0, 574
[00:00:00.255,554] <dbg> bttester: tester_init: Initializing tester
[00:00:05.925,476] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.931,488] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.931,518] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.931,549] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.931,976] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.931,976] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.938,934] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:05.958,862] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.958,892] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.970,977] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:05.988,281] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:05.988,311] <wrn> bttester_mesh: Loading default comp data
[00:00:05.988,494] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.422,210] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.426,483] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.426,513] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.438,568] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.438,598] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.449,249] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.300,354] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.300,384] <dbg> bttester_mesh: config_prov: 
[00:00:13.300,415] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.343,170] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.343,231] <dbg> bttester_mesh: start: 
[00:00:13.343,231] <inf> bttester_mesh: Loading stored setting

[00:00:13.390,960] <inf> bt_hci_core: HCI transport: Controller
[00:00:13.391,082] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:13.391,113] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:13.391,143] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:13.399,353] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:13.399,383] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:13.399,780] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.433,471] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:13.433,502] <dbg> bttester_mesh: reset: 
[00:00:13.993,682] <dbg> bttester_mesh: prov_reset: 
[00:00:13.993,774] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:13.996,429] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:13.996,459] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:14.047,454] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.047,454] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:16.037,048] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:16.158,813] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:16.158,813] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:17.823,394] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:17.823,425] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:18.504,425] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:18.504,425] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.507,904] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:18.507,904] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.611,541] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:18.611,572] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.615,173] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:18.615,173] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.906,463] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:18.906,494] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.023,498] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.023,498] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.027,038] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.027,069] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.476,623] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:19.476,654] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.588,653] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.588,653] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.626,556] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.626,586] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.630,187] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 20
[00:00:19.630,218] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.769,042] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.769,042] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.772,583] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.772,613] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.774,169] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x74480
[00:00:19.893,432] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
