*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,699] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,730] <inf> fs_nvs: alloc wra: 0, 908
[00:00:00.254,730] <inf> fs_nvs: data wra: 0, 81c
[00:00:00.254,791] <dbg> bttester: tester_init: Initializing tester
[00:00:05.949,798] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.955,688] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.955,718] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.955,749] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.956,146] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.956,176] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.977,813] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.977,844] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.000,457] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.000,457] <wrn> bttester_mesh: Loading default comp data
[00:00:06.000,671] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.432,891] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.455,932] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.455,963] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.493,164] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.577,209] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.577,239] <dbg> bttester_mesh: config_prov: 
[00:00:12.577,270] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.590,484] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.590,515] <dbg> bttester_mesh: start: 
Loading stored settings
