*** Booting Zephyr OS build 4.1.99 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.868,682] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.874,481] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.874,511] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.874,542] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.875,457] <inf> bt_hci_core: HCI transport: Controller
[00:00:05.875,549] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.875,579] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.875,610] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.875,640] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.900,543] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:05.932,647] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.932,678] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.955,169] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x01 index 0xff
[00:00:06.024,475] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.024,505] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.057,678] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.125,579] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.125,610] <wrn> bttester_mesh: Loading default comp data
[00:00:06.125,885] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.559,509] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.574,829] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.861,389] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.861,419] <dbg> bttester_mesh: config_prov: 
[00:00:08.861,450] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:08.914,642] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:08.914,703] <dbg> bttester_mesh: start: 
[00:00:08.914,794] <inf> bt_mesh_provisionee: Device UUID: 03793c15-cfa0-45e3-84cc-b0ef39cb31b1
[00:00:08.916,381] <inf> bt_mesh_provisionee: Device UUID: 03793c15-cfa0-45e3-84cc-b0ef39cb31b1
[00:00:08.916,412] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:08.969,848] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:08.969,879] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:11.552,581] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:11.560,241] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.560,272] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:13.287,475] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:13.287,536] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:14.990,936] <dbg> bttester_mesh: net_recv_ev: ttl 0x00 ctl 0x00 src 0x0001 dst 0xc000 payload_len 16
[00:00:14.990,997] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.001,251] <dbg> bttester_mesh: net_recv_ev: ttl 0x01 ctl 0x00 src 0x0001 dst 0xc000 payload_len 16
[00:00:17.001,281] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.994,110] <dbg> bttester_mesh: net_recv_ev: ttl 0x0a ctl 0x00 src 0x0001 dst 0xc000 payload_len 16
[00:00:18.994,171] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.004,150] <dbg> bttester_mesh: net_recv_ev: ttl 0x7f ctl 0x00 src 0x0001 dst 0xc000 payload_len 16
[00:00:21.004,180] <dbg> bttester: tester_event: service 0x04 opcode 0x86
