*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.383,544] <dbg> bttester: tester_init: Initializing tester
[00:00:37.903,289] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.907,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.907,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.907,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.908,172] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.908,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.908,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.908,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.908,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.908,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.909,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.909,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.909,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.909,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.909,851] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:37.909,881] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:37.909,912] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:37.910,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.910,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.910,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.910,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.910,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.910,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.911,163] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:37.911,193] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:37.911,224] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:37.911,254] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.941,070] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:38.447,601] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:38.447,662] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:38.505,432] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x10 index 0x00
[00:00:38.505,462] <dbg> bttester_gap: set_io_cap: io_cap: 4
[00:00:38.505,493] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x10 index 0x00 status 0x00
[00:00:38.549,682] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x02 index 0x00
[00:00:38.549,713] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.618,194] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:38.618,225] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.618,225] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.680,389] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
