*** Booting Zephyr OS build v4.1.0-rc2-177-g5efaf9d8c1f0 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.928,375] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.934,234] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.934,265] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.934,295] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 0
[00:00:05.935,272] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.935,302] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.935,333] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.935,363] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.972,442] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.972,473] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.004,150] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.004,180] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.042,785] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.042,816] <wrn> bttester_mesh: Loading default comp data
[00:00:06.043,121] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.500,701] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.531,372] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.531,402] <wrn> bt_ecc: Callback already registered
[00:00:13.943,145] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.943,176] <dbg> bttester_mesh: config_prov: 
[00:00:13.943,206] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.962,127] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.962,188] <dbg> bttester_mesh: start: 
[00:00:13.962,280] <inf> bt_mesh_provisionee: Device UUID: a5008dd7-d07a-4f5f-847e-2e995b13c9de
[00:00:13.963,836] <inf> bt_mesh_provisionee: Device UUID: a5008dd7-d07a-4f5f-847e-2e995b13c9de
[00:00:13.963,867] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.993,011] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.993,011] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:16.898,010] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:16.907,257] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:16.907,287] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:18.683,135] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:18.683,166] <dbg> bttester: tester_event: service 0x04 opcode 0x85
