[00:00:22.664,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.970,794] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.975,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,769] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,233] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.977,264] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.977,294] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.977,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,546] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.978,576] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.978,607] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.978,637] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.071,441] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.035,522] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:08.035,583] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:12.105,621] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:12.248,718] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:12.248,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.249,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.249,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.249,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.249,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.783,264] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.783,294] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.784,820] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:12.785,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.786,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.786,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.786,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.783,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.909,118] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:21.221,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.452,056] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:21.535,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.535,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.536,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.847,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.972,167] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:29.854,431] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:29.971,771] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:31.284,729] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:31.284,759] <dbg> bttester: tester_event: service 0x01 opcode 0x83
