[00:00:18.228,302] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.229,736] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.231,262] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.231,262] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.003,234] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.007,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,453] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,819] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,429] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.009,460] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.009,490] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.009,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,314] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,742] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.010,772] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.010,803] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.010,833] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.046,844] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.046,875] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.078,460] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.638,214] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.638,244] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.652,587] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.653,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.653,259] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.737,640] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.737,670] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.739,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.739,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.739,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.739,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.683,013] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
