[00:00:19.915,557] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.916,992] <dbg> bttester: tester_event: service 0x01 opcode 0x8c
[00:00:19.918,395] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:19.918,395] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.964,294] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.968,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,947] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.970,977] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.971,008] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.971,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,290] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.972,320] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.972,351] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.972,381] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.992,584] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.992,614] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.018,768] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.570,159] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.570,190] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.622,985] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.623,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.623,687] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.676,025] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.676,055] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.677,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.677,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
