*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.253,326] <dbg> bttester: tester_init: Initializing tester
[00:00:06.130,767] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.159,088] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.159,118] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.159,118] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.161,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.161,285] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.161,315] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.161,346] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.161,376] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.186,767] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.186,798] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.194,335] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.624,298] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x10 index 0x00
[00:00:06.624,359] <dbg> bttester_gap: set_io_cap: io_cap: 0
[00:00:06.624,359] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x10 index 0x00 status 0x00
[00:00:06.635,833] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:06.640,777] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.640,808] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.661,041] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.661,071] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.667,327] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.667,358] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:12.680,511] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.681,396] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.801,605] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.801,605] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:14.064,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.783,477] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:14.846,069] <dbg> bttester: cmd_handler: cmd service 0x14 opcode 0x02 index 0x00
[00:00:14.846,191] <dbg> bttester: tester_rsp_with_index: service 0x14 opcode 0x02 index 0x00 status 0x00
[00:00:14.963,439] <dbg> bt_vcp_vol_ctlr: primary_discover_func: [ATTRIBUTE] handle 0x00D0
[00:00:14.963,439] <dbg> bt_vcp_vol_ctlr: primary_discover_func: Primary discover complete
[00:00:15.083,465] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00D3
[00:00:15.083,496] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Volume state
[00:00:15.083,618] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Subscribed to handle 0x00D3
[00:00:15.083,618] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00D6
[00:00:15.083,648] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Volume Flags
[00:00:15.083,709] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Subscribed to handle 0x00D6
[00:00:15.083,740] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: [ATTRIBUTE] handle 0x00D9
[00:00:15.083,740] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Control Point
[00:00:15.443,389] <dbg> bt_vcp_vol_ctlr: vcs_discover_func: Setup complete for vol_ctlr
[00:00:15.803,436] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: [ATTRIBUTE] handle 0x00D1
[00:00:15.803,497] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Include UUID 1843
[00:00:16.643,402] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: [ATTRIBUTE] handle 0x00D2
[00:00:16.643,463] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Include UUID 1845
[00:00:17.483,367] <dbg> bt_vcp_vol_ctlr: vcs_discover_include_func: Discover include complete for vol_ctlr: 1 AICS and 1 VOCS
[00:00:17.483,398] <dbg> bttester_vcp: vcp_vol_ctlr_discover_cb: Discovery done with 1 VOCS, 1 AICS
[00:00:17.483,398] <dbg> bttester: tester_event: service 0x14 opcode 0x80
[00:00:19.463,745] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:19.463,775] <dbg> bttester: tester_event: service 0x01 opcode 0x83
