[00:01:27.725,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.726,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.726,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.726,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.726,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.727,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.727,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.731,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.731,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.731,536] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.731,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.732,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.011,199] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.015,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,472] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,655] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,991] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,456] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.017,486] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.017,517] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.017,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,768] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.018,798] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.018,829] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.018,859] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.038,635] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.038,665] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.082,244] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.082,275] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.099,395] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.099,395] <wrn> bttester_mesh: Loading default comp data
[00:00:06.099,670] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.531,311] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.572,357] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:14.075,988] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:14.076,049] <dbg> bttester_mesh: config_prov: 
[00:00:14.076,049] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
