*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,946] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,913] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,913] <inf> fs_nvs: alloc wra: 0, a08
[00:00:00.254,943] <inf> fs_nvs: data wra: 0, 6e8
[00:00:00.255,004] <dbg> bttester: tester_init: Initializing tester
[00:00:05.959,930] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.963,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.963,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,172] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,996] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,003] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.966,033] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.966,064] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.966,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,705] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.966,705] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
