[00:00:26.621,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.622,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.622,344] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.622,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.622,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.623,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.623,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.627,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.627,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.627,655] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.627,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.628,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.979,431] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.983,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,748] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.985,778] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.985,809] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.985,900] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,663] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,091] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.987,152] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.987,182] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.987,213] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.033,721] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.033,752] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.123,168] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.123,199] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.212,799] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.212,829] <wrn> bttester_mesh: Loading default comp data
[00:00:06.213,104] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.650,115] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.668,182] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:14.002,655] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:14.002,716] <dbg> bttester_mesh: config_prov: 
[00:00:14.002,716] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:14.034,637] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:14.034,667] <dbg> bttester_mesh: start: 
[00:00:14.034,790] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:14.034,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.035,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.035,797] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.035,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.036,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.036,621] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:14.036,651] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:14.037,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.038,024] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.038,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.038,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.038,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.038,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.039,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.039,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.039,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.040,039] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.040,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.055,969] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.055,999] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.091,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.092,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.092,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.148,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.149,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.149,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.200,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.200,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.201,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.201,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.201,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.201,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.202,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.202,239] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.202,453] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.202,636] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.202,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.227,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.227,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.227,996] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.228,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.228,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.228,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.229,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.283,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.283,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.283,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.283,599] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.283,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.319,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.320,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.320,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.320,556] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.320,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.321,197] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.321,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.325,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.325,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.325,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.325,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.326,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.571,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.571,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.571,685] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.571,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.572,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.572,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.572,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.626,068] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.626,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.626,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.626,647] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.626,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.334,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.334,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.334,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.334,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.335,113] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.335,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.335,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.388,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,404] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.389,892] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.432,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.432,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.433,258] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.433,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.433,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.434,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.434,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.438,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.438,476] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.438,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.438,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.439,178] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.471,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.471,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.471,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.471,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.472,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.472,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.472,595] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.476,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.476,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.476,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.477,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.477,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.502,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.502,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.503,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.503,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.503,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.503,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.504,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.508,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.508,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.508,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.508,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.509,063] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.788,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.788,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
