*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,317] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,347] <inf> fs_nvs: alloc wra: 5, d70
[00:00:00.256,347] <inf> fs_nvs: data wra: 5, 334
[00:00:00.256,439] <dbg> bttester: tester_init: Initializing tester
[00:00:06.002,471] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.006,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,880] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.008,911] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.008,941] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.009,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,460] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,552] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.009,582] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.032,226] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.032,257] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.069,122] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.069,122] <wrn> bttester_mesh: Loading default comp data
[00:00:06.069,335] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:06.506,408] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.555,999] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.556,030] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.640,289] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.732,635] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.732,666] <dbg> bttester_mesh: config_prov: 
[00:00:12.732,696] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.762,054] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.762,115] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:12.929,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.929,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.929,718] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:12.929,748] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:12.929,809] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:12.941,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.941,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.942,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.942,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.943,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.943,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.943,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.943,878] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:12.943,878] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:12.944,366] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:12.945,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.948,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.949,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.949,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.949,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.949,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.987,182] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:12.987,213] <dbg> bttester_mesh: reset: 
[00:00:12.987,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.855,651] <dbg> bttester_mesh: prov_reset: 
[00:00:13.855,743] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.863,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.863,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.863,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.863,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.864,135] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.864,166] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:13.865,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.865,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.866,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.866,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.866,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.868,713] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.868,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.869,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.869,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.869,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.870,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.927,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,771] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.985,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.149,902] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.149,932] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.192,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.192,169] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.192,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.192,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.192,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.193,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.193,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.255,645] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.255,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.256,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.256,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.256,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.286,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.286,712] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.286,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.287,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.287,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.287,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.287,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.345,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.345,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.345,794] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.346,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.346,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.379,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.379,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.379,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.379,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.380,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.380,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.380,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.384,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.384,826] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.385,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.385,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.385,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.589,172] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.589,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.589,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.589,996] <wrn> net_buf: Timeout discarded. No blocking in syswq
