*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,530] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,530] <inf> fs_nvs: alloc wra: 1, e48
[00:00:00.256,561] <inf> fs_nvs: data wra: 1, 2c0
[00:00:00.256,622] <dbg> bttester: tester_init: Initializing tester
[00:00:05.968,200] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.972,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,205] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,846] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,731] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.974,761] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.974,792] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.974,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,402] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.975,433] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.005,279] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.005,310] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.043,457] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.043,457] <wrn> bttester_mesh: Loading default comp data
[00:00:06.043,701] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:06.480,957] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.506,317] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.506,317] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.553,405] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.620,910] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.620,941] <dbg> bttester_mesh: config_prov: 
[00:00:11.620,971] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.643,737] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.643,768] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.740,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.740,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.741,058] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.741,088] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.741,149] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.749,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.750,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.750,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.751,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.751,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.751,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.751,831] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.751,831] <dbg> bttester: tester_event: service 0x04 opcode 0x83
