[00:01:27.324,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.325,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.325,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.325,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.325,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.325,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.326,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.330,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.330,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.330,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.330,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:27.330,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.979,064] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.983,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,588] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,748] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.985,778] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.985,809] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.985,900] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
