*** Booting Zephyr OS build v4.2.0-694-g5c7c3980eb06 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,946] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.255,004] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.255,004] <inf> fs_nvs: alloc wra: 7, 9f8
[00:00:00.255,004] <inf> fs_nvs: data wra: 7, 670
[00:00:00.255,065] <dbg> bttester: tester_init: Initializing tester
[00:00:05.934,692] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.940,795] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.940,826] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.940,856] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.2 Build 99
[00:00:05.941,253] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.941,284] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.977,142] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.030,426] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.030,456] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.076,751] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.135,284] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.135,314] <wrn> bttester_mesh: Loading default comp data
[00:00:06.135,559] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.565,277] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.594,909] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.594,940] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.605,499] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.605,529] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.735,626] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:09.821,716] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:09.821,746] <dbg> bttester_mesh: config_prov: 
[00:00:09.821,746] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:09.876,434] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:09.876,464] <dbg> bttester_mesh: start: 
[00:00:09.876,495] <inf> bttester_mesh: Loading stored setting

[00:00:10.097,320] <inf> bt_hci_core: HCI transport: Controller
[00:00:10.097,442] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:10.097,473] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:10.097,503] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:10.123,077] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:10.123,107] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:10.123,596] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:10.229,003] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:10.229,034] <dbg> bttester_mesh: reset: 
[00:00:11.102,142] <dbg> bttester_mesh: prov_reset: 
[00:00:11.102,264] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:00:11.108,428] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:00:11.108,459] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
