*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,958] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,988] <inf> fs_nvs: alloc wra: 3, ec8
[00:00:00.256,988] <inf> fs_nvs: data wra: 3, 148
[00:00:00.257,049] <dbg> bttester: tester_init: Initializing tester
[00:00:05.984,924] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.989,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,471] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,485] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.991,516] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.991,546] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.991,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,187] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.992,187] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.013,214] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.013,244] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.040,771] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.040,771] <wrn> bttester_mesh: Loading default comp data
[00:00:06.041,015] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.476,745] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.511,688] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.511,688] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.569,427] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.638,580] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.638,610] <dbg> bttester_mesh: config_prov: 
[00:00:11.638,641] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.686,553] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.686,614] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.766,204] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.766,387] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.766,571] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.766,601] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.766,662] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
