*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,394] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,425] <inf> fs_nvs: alloc wra: 0, 910
[00:00:00.254,425] <inf> fs_nvs: data wra: 0, 7d0
[00:00:00.254,486] <dbg> bttester: tester_init: Initializing tester
[00:00:05.965,026] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.969,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,588] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.971,618] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.971,649] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.971,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.971,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,259] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.972,290] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.978,271] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.978,302] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.994,445] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:05.994,445] <wrn> bttester_mesh: Loading default comp data
[00:00:05.994,659] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.444,091] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.491,455] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.491,455] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.541,137] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.842,559] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.842,590] <dbg> bttester_mesh: config_prov: 
[00:00:13.842,620] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.873,443] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.873,474] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:13.927,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.928,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.928,222] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:13.928,253] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:13.928,314] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:13.934,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.934,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.935,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.935,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.936,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.936,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.936,492] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:13.936,523] <dbg> bttester: tester_event: service 0x04 opcode 0x83
