[00:00:18.259,368] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.260,772] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.262,298] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.262,329] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.978,424] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.982,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,832] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.984,863] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.984,893] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.984,985] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,168] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,145] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.986,175] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.986,206] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.986,236] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.012,390] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.012,390] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.048,919] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.570,037] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.570,068] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.605,316] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.605,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.605,987] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.655,212] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.655,212] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.656,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.657,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.657,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.657,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.736,389] <err> bt_conn: Unexpected first L2CAP frame
[00:00:12.736,450] <err> bt_l2cap: L2CAP length mismatch (13 != 10)
[00:00:16.156,524] <dbg> bttester: tester_event: service 0x03 opcode 0x81
