*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.257,080] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.257,110] <inf> fs_nvs: alloc wra: 1, f70
[00:00:00.257,110] <inf> fs_nvs: data wra: 1, b0
[00:00:00.257,171] <dbg> bttester: tester_init: Initializing tester
[00:00:05.991,790] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.995,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,314] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,650] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,955] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.997,985] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.998,016] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.998,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,657] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.998,687] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.034,118] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.034,149] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.077,453] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.077,453] <wrn> bttester_mesh: Loading default comp data
[00:00:06.077,667] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:06.507,568] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.539,154] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.539,184] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.577,484] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.647,552] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.647,583] <dbg> bttester_mesh: config_prov: 
[00:00:11.647,613] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.683,593] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.683,654] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.756,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.756,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.757,141] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.757,202] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.757,232] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.764,984] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.765,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.765,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.766,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.766,265] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.766,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.766,754] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.766,784] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.767,242] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:11.767,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.768,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.775,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.776,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.776,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.776,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.776,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.871,551] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:11.871,551] <dbg> bttester_mesh: reset: 
[00:00:11.871,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.511,444] <dbg> bttester_mesh: prov_reset: 
[00:00:12.511,535] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:12.514,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.514,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.515,075] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.515,472] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.515,686] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:12.515,686] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:12.517,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.517,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.517,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.517,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.518,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.520,172] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.520,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.520,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.520,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.521,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.521,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.582,397] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:12.582,427] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:12.584,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.585,388] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.585,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.638,580] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.638,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.639,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
