SIG_ST:0,MESH/CL/PROX/BV-04-C,MESH
SIG_DT:11,0,0,3,030c00
SIG_DT:14,1,1,6,0e0401030c00
SIG_DT:14,0,0,11,010c08ffffffffffffff3f
SIG_DT:15,1,1,6,0e0401010c00
SIG_DT:15,0,0,3,011000
SIG_DT:15,1,1,14,0e0c010110000dd25a0de807d25a
SIG_DT:15,0,0,3,031000
SIG_DT:15,1,1,14,0e0c010310000000000060000000
SIG_DT:15,0,0,3,091000
SIG_DT:16,1,1,12,0e0a01091000b91560e807c0
SIG_DT:16,0,0,3,032000
SIG_DT:16,1,1,14,0e0c01032000ff7f01ffbe190000
SIG_DT:27,0,0,11,012008ffff8f7ffe000000
SIG_DT:27,1,1,6,0e0401012000
SIG_DT:29,0,0,5,7420022001
SIG_DT:29,1,1,6,0e0401742000
SIG_DT:29,0,0,5,7420022601
SIG_DT:29,1,1,6,0e0401742000
SIG_DT:29,0,0,3,602000
SIG_DT:29,1,1,12,0e0a01602000000204000205
SIG_DT:29,0,0,10,11200700c80409c0ecd7
SIG_DT:29,1,1,6,0e0401112000
SIG_DT:29,0,0,10,11200701c80409c0ecd7
SIG_DT:29,1,1,6,0e0401112000
SIG_DT:30,0,0,18,06200f000200030000000000000000000700
SIG_DT:30,1,1,6,0e0401062000
SIG_DT:30,0,0,35,08202016020106030227180e095054532d4d4553482d42393135000000000000000000
SIG_DT:30,1,1,6,0e0401082000
SIG_DT:32,0,0,35,0920200403190000000000000000000000000000000000000000000000000000000000
SIG_DT:32,1,1,6,0e0401092000
SIG_DT:58,0,0,5,0c20020000
SIG_DT:58,1,1,6,0e04010c2000
SIG_DT:58,0,0,10,0b2007001e001e000000
SIG_DT:59,1,1,6,0e04010b2000
SIG_DT:59,0,0,5,0c20020100
SIG_DT:59,1,1,6,0e04010c2000
SIG_DT:59,0,0,18,06200fa000a0000300000000000000000700
SIG_DT:59,1,1,6,0e0401062000
SIG_LG:60,4,MMI:  There is no shared security information. Please start provisioning from a remote or an additional provisioner side. Remove the remote side's security information if any. Click OK to proceed.
SIG_DT:526,1,1,39,3e250201030157a26ee5163a19182b00609723b9fed74f71a30b4e5e515f3b5b000000000000e9
SIG_DT:547,1,1,39,3e250201030157a26ee5163a19182b00609723b9fed74f71a30b4e5e515f3b5b000000000000e9
SIG_DT:576,1,1,39,3e250201030157a26ee5163a19182b00609723b9fed74f71a30b4e5e515f3b5b000000000000e9
SIG_DT:602,1,1,43,3e2902010001c80409c0ecd71d0201060303271815162718609723b9fed74f71a30b4e5e515f3b5b0000e9
SIG_DT:605,0,0,18,06200fa000a0000300000000000000000700
SIG_DT:605,1,1,6,0e0401062000
SIG_LG:610,4,MMI:  Advertising Mesh Beacon Packet. Wait for other side to be ready and click OK to broadcast Mesh beacon packet, otherwise click Cancel. Remove the remote side's security information if any.
SIG_DT:707,1,1,43,3e2902010001c80409c0ecd71d0201060303271815162718609723b9fed74f71a30b4e5e515f3b5b0000e9
