*** Booting Zephyr OS build v3.7.0-3588-gd11997dbcf2f ***
[00:00:00.253,265] <dbg> bttester: tester_init: Initializing tester
[00:00:06.068,298] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.068,359] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.068,389] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:06.070,434] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.070,465] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.070,495] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:14.715,332] <dbg> bttester_bap_broadcast: btp_bap_broadcast_source_setup: 
[00:00:14.715,423] <dbg> bttester_bap_broadcast: setup_broadcast_source: Creating broadcast source with 1 subgroups with 2 str
[00:00:14.801,269] <dbg> bttester_bap_broadcast: btp_bap_broadcast_adv_start: 
[00:00:14.848,388] <dbg> bttester_bap_broadcast: btp_bap_broadcast_source_start: 
[00:00:14.924,468] <dbg> bttester_bap_broadcast: stream_started: Started stream 0x20007348
[00:00:14.924,499] <dbg> bttester_bap_audio_stream: btp_bap_audio_stream_started: Started stream 0x20007348
[00:00:14.926,239] <dbg> bttester_bap_broadcast: stream_started: Started stream 0x20007510
[00:00:14.926,239] <dbg> bttester_bap_audio_stream: btp_bap_audio_stream_started: Started stream 0x20007510
[00:00:14.935,516] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 2
[00:00:14.964,050] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:14.968,444] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 5
[00:00:14.984,069] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.156,860] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 41 seq 22
[00:00:15.184,234] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:15.209,564] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 27
[00:00:15.224,060] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.299,377] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 41 seq 35
[00:00:15.314,239] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:15.373,962] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 42
[00:00:15.394,073] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.417,846] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 1 seq 46
[00:00:15.419,952] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 40 seq 46
[00:00:15.434,265] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.434,448] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:15.505,584] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 54
[00:00:15.524,078] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.604,248] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 63
[00:00:15.624,053] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.648,132] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 67
[00:00:15.664,123] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.713,928] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 73
[00:00:15.734,069] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.834,533] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 84
[00:00:15.854,675] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.856,506] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 2 seq 86
[00:00:15.858,245] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 39 seq 86
[00:00:15.874,267] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:15.874,450] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:15.944,213] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 94
[00:00:15.964,050] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:16.044,555] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 41 seq 103
[00:00:16.064,239] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:16.097,686] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 108
[00:00:16.114,074] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:16.319,061] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 41 seq 128
[00:00:16.334,259] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:16.371,643] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 133
[00:00:16.384,063] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:16.503,173] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 3 seq 145
[00:00:16.505,371] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 38 seq 145
[00:00:16.514,068] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:16.524,230] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:16.615,051] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 41 seq 155
[00:00:16.634,246] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:16.703,186] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 41 seq 163
[00:00:16.714,355] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007510 sent
[00:00:16.788,085] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 171
[00:00:16.804,077] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:16.864,868] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 178
[00:00:16.884,063] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:16.974,487] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 41 seq 188
[00:00:16.994,049] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
[00:00:17.106,048] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007348 len 4 seq 200
[00:00:17.108,642] <dbg> bttester_bap_audio_stream: audio_send_timeout: Sending data to stream 0x20007510 len 37 seq 200
[00:00:17.117,401] <dbg> bttester_bap_audio_stream: audio_send_timeout: Previous TX request rejected by the controller: reques
[00:00:17.120,025] <dbg> bttester_bap_audio_stream: audio_send_timeout: Previous TX request rejected by the controller: reques
[00:00:17.124,267] <dbg> bttester_bap_broadcast: stream_sent: Stream 0x20007348 sent
