*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,037] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.257,263] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.257,263] <inf> fs_nvs: alloc wra: 0, f98
[00:00:00.257,263] <inf> fs_nvs: data wra: 0, 68
[00:00:00.257,354] <dbg> bttester: tester_init: Initializing tester
[00:00:05.994,049] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.998,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,305] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.000,335] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.000,366] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.000,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,976] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.001,007] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.051,544] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.051,574] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.094,635] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.094,665] <wrn> bttester_mesh: Loading default comp data
[00:00:06.094,879] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:06.525,024] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.591,705] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.591,705] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.633,941] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.759,246] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.759,307] <dbg> bttester_mesh: config_prov: 
[00:00:11.759,307] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.766,265] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.766,326] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.841,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.841,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.841,766] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.841,827] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.841,857] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.849,761] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.849,945] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.850,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.850,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.851,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.851,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.851,562] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.851,562] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.852,081] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:11.852,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
