*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,561] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,561] <inf> fs_nvs: alloc wra: 0, e80
[00:00:00.256,591] <inf> fs_nvs: data wra: 0, 2b4
[00:00:00.256,805] <dbg> bttester: tester_init: Initializing tester
[00:00:05.892,364] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.898,345] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.898,376] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.898,406] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.898,803] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.898,834] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.921,661] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:05.949,798] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.949,798] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.976,196] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.076,263] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.076,263] <wrn> bttester_mesh: Loading default comp data
[00:00:06.076,507] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.504,333] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.552,856] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.552,886] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.611,419] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.611,450] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.659,179] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:14.797,637] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:14.797,668] <dbg> bttester_mesh: config_prov: 
[00:00:14.797,698] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:14.824,401] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:14.824,432] <dbg> bttester_mesh: start: 
[00:00:14.824,462] <inf> bttester_mesh: Loading stored setting

[00:00:14.835,296] <inf> bt_hci_core: HCI transport: Controller
[00:00:14.835,388] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:14.835,418] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:14.835,449] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:14.842,437] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:14.844,238] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:14.844,268] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:14.908,691] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.908,721] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:17.619,506] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:17.629,058] <err> bt_mesh_main: Failed to import device key
[00:00:17.629,058] <err> bt_mesh_provisionee: Failed to provision (err -120)
[00:00:19.347,137] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:19.347,167] <dbg> bttester: tester_event: service 0x04 opcode 0x85
