*** Booting Zephyr OS build v4.0.0-rc2-191-gdc2c13bebdba ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.977,935] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:05.982,055] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,574] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,191] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.984,222] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.984,252] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 0
[00:00:05.984,344] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,473] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.985,504] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.985,534] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.985,565] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.010,803] <dbg> bttester: cmd_handler: cmd service 1 opcode 3 index 0
[00:00:06.449,920] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.449,951] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.456,695] <dbg> bttester: cmd_handler: cmd service 1 opcode 16 index 0
[00:00:06.456,726] <dbg> bttester_gap: set_io_cap: io_cap: 4
[00:00:06.456,756] <dbg> bttester: tester_rsp_with_index: service 1 opcode 16 index 0 status 0
[00:00:06.483,215] <dbg> bttester: cmd_handler: cmd service 2 opcode 2 index 0
[00:00:06.483,245] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.567,749] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.567,749] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.567,779] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.687,438] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:06.687,469] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:06.724,517] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.724,517] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.724,548] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.755,798] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:06.755,828] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:06.794,158] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.794,158] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.794,189] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.883,270] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:06.883,300] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:06.981,750] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.981,781] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.981,811] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:07.003,967] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:07.003,967] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:07.062,591] <dbg> bttester: cmd_handler: cmd service 2 opcode 7 index 0
[00:00:14.150,817] <dbg> bttester: cmd_handler: cmd service 1 opcode 10 index 0
[00:00:14.150,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.259,460] <dbg> bttester: tester_event: service 1 opcode 130
[00:00:14.260,955] <dbg> bttester: tester_event: service 1 opcode 128
[00:00:14.262,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.262,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.262,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.262,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.198,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.424,652] <dbg> bttester: tester_event: service 1 opcode 137
[00:00:16.448,394] <dbg> bttester: tester_event: service 1 opcode 131
[00:00:17.201,690] <dbg> bttester: cmd_handler: cmd service 1 opcode 10 index 0
[00:00:17.201,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.201,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.202,178] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.202,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.202,636] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.520,477] <dbg> bttester: tester_event: service 1 opcode 130
[00:00:17.522,003] <dbg> bttester: tester_event: service 1 opcode 128
[00:00:17.523,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.523,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.523,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.523,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.235,107] <dbg> bttester: cmd_handler: cmd service 2 opcode 22 index 0
[00:00:18.235,656] <dbg> bttester: tester_rsp_with_index: service 2 opcode 22 index 0 status 0
[00:00:19.521,911] <dbg> bttester: tester_event: service 1 opcode 131
