[00:05:18.918,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.919,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.919,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.919,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.919,647] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.920,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.920,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.924,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.924,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.924,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.924,804] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:05:18.925,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:04:29.276,306] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:04:29.280,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.280,487] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.280,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.280,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.281,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.281,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.281,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.281,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.281,646] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.281,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.282,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.282,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.282,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.282,470] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:04:29.282,501] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:04:29.282,531] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:04:29.282,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.282,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.282,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.283,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.283,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.283,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:29.283,752] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:04:29.283,782] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:04:29.283,843] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:04:29.283,843] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:04:29.308,227] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:04:29.308,258] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:04:29.346,618] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:04:29.346,649] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:04:29.404,449] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:04:29.404,479] <wrn> bttester_mesh: Loading default comp data
[00:04:29.404,724] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:04:29.831,756] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:04:29.870,391] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:04:35.644,592] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:04:35.644,653] <dbg> bttester_mesh: config_prov: 
[00:04:35.644,653] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:04:35.680,450] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:04:35.680,480] <dbg> bttester_mesh: start: 
[00:04:35.680,603] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:04:35.680,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.680,908] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.681,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.681,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.682,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.682,312] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:04:35.682,342] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:04:35.683,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.683,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.683,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.684,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.684,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.684,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.684,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.685,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.685,272] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.685,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.685,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.743,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.743,530] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.743,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.795,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.796,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.796,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.796,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:35.796,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.684,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.684,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.684,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.684,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.684,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.685,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.685,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.711,456] <dbg> bttester_mesh: link_open: bearer 0x01
[00:04:40.711,486] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:04:40.748,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.748,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.748,901] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.796,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.796,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.796,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.850,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.850,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.850,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:04:40.850,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
