[00:02:34.141,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.142,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.142,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.142,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.142,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.143,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.143,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.192,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.192,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.192,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.020,965] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.025,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,282] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.027,313] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.027,343] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.027,435] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,618] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,564] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.028,594] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.028,625] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.028,656] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.033,172] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.033,203] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.046,447] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.046,478] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.055,603] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.055,633] <wrn> bttester_mesh: Loading default comp data
[00:00:06.055,908] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.480,987] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.516,510] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:15.026,184] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:15.026,214] <dbg> bttester_mesh: config_prov: 
[00:00:15.026,245] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:15.038,146] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:15.038,208] <dbg> bttester_mesh: start: 
[00:00:15.038,299] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:15.038,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.038,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.039,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.039,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.039,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.040,039] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:15.040,069] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:15.040,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.041,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.041,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.041,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.042,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.042,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.042,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.042,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.043,029] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.043,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.043,762] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.099,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.100,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.100,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.151,641] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:15.151,672] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:15.153,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.153,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.153,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.153,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.154,113] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.176,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.176,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.177,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.177,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.177,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.177,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.178,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.233,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.233,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.233,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.233,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.233,947] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.302,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.302,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.304,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.355,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.355,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.355,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.355,712] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.355,987] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.398,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.398,223] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.398,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.398,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.398,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.399,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.399,505] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.458,435] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.458,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.458,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.459,014] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.459,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.499,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.499,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.499,786] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.499,969] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.500,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.500,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
