[00:00:30.758,117] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:30.759,552] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:30.761,077] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:30.761,108] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.019,744] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.024,047] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,749] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,214] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.026,245] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.026,275] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.026,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,496] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.027,557] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.027,587] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.027,587] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.062,438] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.062,469] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.089,904] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.453,094] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.453,155] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.508,331] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.508,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.509,063] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.596,008] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.596,038] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.597,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.597,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.597,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.598,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.617,279] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.543,029] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:15.543,121] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:15.560,455] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:15.560,516] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:15.597,625] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:15.597,686] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:15.630,859] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:15.630,920] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:15.638,946] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
