TICK: 1943469: Log_api - All Stack events registered.
TICK: 1943469: Log_api - IN: LoadBasicPixitValues
TICK: 1943469: Log_common - ICS/IXIT VALUES:
TICK: 1943469: Log_pts_dbg - TSPC_ALL TRUE
TICK: 1943469: Log_pts_dbg - TSPC_BB_10_7 FALSE
TICK: 1943469: Log_pts_dbg - TSPC_CORE_1a_62 FALSE
TICK: 1943469: Log_pts_dbg - TSPC_CORE_1b_61 FALSE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_0b_1 FALSE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_0b_2 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_10_1 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_10_2 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_10_3 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_10_4 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_10_5 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11_1 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11_2 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11_3 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11_4 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11_5 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11a_1 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11a_2 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11a_3 FALSE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11a_4 FALSE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11b_1 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11b_2 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11b_3 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11b_4 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_11c_1 TRUE
TICK: 1943469: Log_pts_dbg - TSPC_GAP_12_1 TRUE
