[00:00:21.149,230] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:21.150,726] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:21.150,726] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.1.0-rc1-228-g5a2e6124a4c9 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.880,523] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.886,627] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.886,657] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.886,688] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 0
[00:00:05.887,634] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.887,664] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.887,695] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.887,725] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.923,126] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.923,156] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.956,481] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:05.956,512] <wrn> bt_ecc: Callback already registered
[00:00:06.495,147] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.495,178] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:14.509,246] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:14.509,979] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:14.541,931] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:14.541,961] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:16.543,701] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
