[00:01:06.025,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.026,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.026,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.026,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.026,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.027,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.027,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.031,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.031,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.031,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.031,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.032,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.960,998] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.965,301] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,637] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,376] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,498] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.967,529] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.967,559] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.967,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,017] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,200] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,811] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.968,841] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.968,872] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.968,902] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.029,876] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.029,907] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.073,181] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.073,211] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.146,911] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.146,911] <wrn> bttester_mesh: Loading default comp data
[00:00:06.147,186] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.576,141] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.628,631] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.937,591] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.937,652] <dbg> bttester_mesh: config_prov: 
[00:00:13.937,652] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.948,303] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.948,333] <dbg> bttester_mesh: start: 
[00:00:13.948,455] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.948,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.948,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,317] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.950,347] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.951,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,606] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.953,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.953,521] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.953,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.954,223] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.983,642] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.983,673] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.006,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.006,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.006,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.066,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.067,138] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.067,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.120,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.121,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.122,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.122,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.122,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.122,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.123,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,947] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.153,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.210,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
