[00:00:21.860,443] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:21.861,938] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:21.863,586] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:21.863,586] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.949,584] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.953,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,559] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,742] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,535] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.955,566] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.955,596] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.955,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,817] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.956,878] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.956,909] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.956,909] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.991,851] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.991,882] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.019,561] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.589,324] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.589,355] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.665,802] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.666,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.666,473] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.769,653] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.769,653] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.771,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.771,636] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.771,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.771,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.735,504] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.810,821] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.812,866] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:16.080,139] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:16.080,230] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:16.159,179] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:16.159,271] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
