[00:00:18.178,649] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.180,084] <dbg> bttester: tester_event: service 0x01 opcode 0x8c
[00:00:18.181,457] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.181,488] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.002,227] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.006,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,453] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.008,483] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.008,514] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.008,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,521] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,735] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.009,765] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.009,796] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.009,826] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.020,019] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.020,050] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.042,572] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.699,798] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.699,859] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.749,359] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.749,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.750,061] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.817,840] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.817,840] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.819,580] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.819,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.819,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.819,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
