*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.386,810] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.393,035] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.393,035] <inf> fs_nvs: alloc wra: 3, f58
[00:00:00.393,066] <inf> fs_nvs: data wra: 3, bc
[00:00:00.393,096] <dbg> bttester: tester_init: Initializing tester
[00:00:45.081,024] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:45.085,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.085,540] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.085,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.085,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.086,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.086,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.086,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.086,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.086,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.086,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.087,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.087,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.087,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.087,554] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:45.087,585] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:45.087,615] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:45.087,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.087,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.088,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:45.088,226] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:45.088,256] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:45.128,540] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:45.128,570] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:45.177,307] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:45.177,337] <wrn> bttester_mesh: Loading default comp data
[00:00:45.177,581] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:45.612,854] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:45.651,824] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:45.651,855] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:45.710,418] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:53.818,054] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:53.818,084] <dbg> bttester_mesh: config_prov: 
[00:00:53.818,115] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:53.844,787] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:53.844,848] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:53.971,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.971,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.971,527] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:53.971,557] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:53.971,618] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:53.981,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.982,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.982,696] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.983,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.983,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.983,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.983,703] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:53.983,734] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:53.984,161] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
