[00:00:22.420,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.421,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.421,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.421,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.421,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.422,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.422,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.426,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.426,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.426,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.426,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.427,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.003,234] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.007,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,002] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,704] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,826] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.009,857] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.009,887] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.009,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.011,108] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.011,169] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.011,199] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.011,230] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.040,313] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.040,344] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.108,062] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.108,093] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.134,094] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.134,094] <wrn> bttester_mesh: Loading default comp data
[00:00:06.134,368] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.559,112] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.578,155] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:09.013,244] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:09.013,275] <dbg> bttester_mesh: config_prov: 
[00:00:09.013,305] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:09.029,357] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:09.029,418] <dbg> bttester_mesh: start: 
[00:00:09.029,510] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:09.029,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
