[00:00:18.858,062] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.859,558] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.859,588] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.983,154] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.987,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,762] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,915] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,769] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,440] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.989,471] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.989,501] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.989,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,783] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.990,814] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.990,844] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.990,875] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.026,458] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.026,489] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.059,112] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.597,229] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.597,290] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.637,664] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.638,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.638,397] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.746,215] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.746,246] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.747,985] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.748,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.748,199] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.748,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.650,878] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:15.727,416] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.729,339] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.849,365] <wrn> bt_l2cap: PDU size > MPS (108 > 96)
[00:00:15.849,395] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:15.967,376] <dbg> bttester: tester_event: service 0x03 opcode 0x82
