*** Booting Zephyr OS build v4.1.0-rc1-228-g5a2e6124a4c9 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,378] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,378] <inf> fs_nvs: alloc wra: 2, db0
[00:00:00.256,408] <inf> fs_nvs: data wra: 2, 2bc
[00:00:00.256,469] <dbg> bttester: tester_init: Initializing tester
[00:00:05.902,252] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.908,508] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.908,538] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.908,569] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 0
[00:00:05.908,996] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.908,996] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.940,673] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.940,673] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.998,016] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:05.998,016] <wrn> bttester_mesh: Loading default comp data
[00:00:05.998,229] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.427,520] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.444,244] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.444,274] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.518,554] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.625,061] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.625,122] <dbg> bttester_mesh: config_prov: 
[00:00:08.625,122] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:08.641,174] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:08.641,204] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:08.730,651] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:08.730,682] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:08.730,712] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:08.740,295] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:08.740,325] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:08.740,814] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:08.781,372] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:08.781,402] <dbg> bttester_mesh: reset: 
[00:00:09.473,327] <dbg> bttester_mesh: prov_reset: 
