[00:02:33.668,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.669,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.669,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.669,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.669,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.670,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.670,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.727,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.727,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.728,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.775,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.775,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.775,543] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.775,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:33.776,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.988,647] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.992,645] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,797] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,804] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.636,474] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.636,505] <dbg> bttester_mesh: config_prov: 
[00:00:13.636,535] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.674,621] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.674,652] <dbg> bttester_mesh: start: 
[00:00:13.674,774] <inf> bt_mesh_provisionee: Device UUID: 719296ec-a902-456c-b164-18ddc2d86f63
[00:00:13.674,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.675,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.675,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.675,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.676,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.676,452] <inf> bt_mesh_provisionee: Device UUID: 719296ec-a902-456c-b164-18ddc2d86f63
[00:00:13.676,483] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.677,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.678,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.680,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.709,533] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.709,564] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.740,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.740,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.740,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.798,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.798,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.799,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.854,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.855,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.855,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.855,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.855,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.856,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.856,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.856,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.856,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.856,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.857,482] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.886,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.887,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.887,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.887,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.887,786] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.888,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.888,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.938,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.939,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.939,270] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.939,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.939,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.959,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.959,991] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.960,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.960,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.960,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.961,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.961,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.965,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.965,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.965,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.965,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.966,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.438,812] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:15.438,842] <dbg> bttester: tester_event: service 0x04 opcode 0x85
