*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,946] <dbg> bttester: tester_init: Initializing tester
[00:00:05.993,621] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.999,633] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:05.999,633] <inf> fs_nvs: alloc wra: 0, f90
[00:00:05.999,664] <inf> fs_nvs: data wra: 0, 80
[00:00:06.003,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,706] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,859] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,981] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.006,011] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.006,042] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.006,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,652] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.006,683] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.046,844] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.046,875] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.065,093] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.065,093] <wrn> bttester_mesh: Loading default comp data
[00:00:06.065,307] <wrn> bt_mesh_access: Unused space in relation list: 4
[00:00:06.495,819] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.549,438] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.549,468] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.633,758] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.716,522] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.716,552] <dbg> bttester_mesh: config_prov: 
[00:00:08.716,583] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:08.761,627] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:08.761,657] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:08.762,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.762,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.762,451] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:08.762,481] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:08.762,542] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:08.766,754] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:08.766,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.767,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.767,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.767,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.768,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.768,371] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:08.768,402] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:08.769,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.769,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.769,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.770,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.770,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.770,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.770,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.771,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.771,301] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.771,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.772,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.814,361] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:08.814,392] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:08.822,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.822,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.822,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.869,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.869,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.870,178] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.920,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.920,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.921,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.921,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.921,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.921,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.922,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.922,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.922,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.922,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.923,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.952,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.952,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.953,094] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.953,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.953,491] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.953,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:08.954,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.003,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.003,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.003,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.004,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.004,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.044,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.044,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.044,830] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.045,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.045,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.045,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.045,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.049,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.049,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.050,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.050,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.050,628] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.288,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.288,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.288,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.289,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.289,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.289,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.289,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.342,895] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.343,048] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.343,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.343,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.343,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.605,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.605,804] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.606,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.606,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.606,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.607,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.607,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.663,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.663,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.664,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.664,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.664,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.699,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.699,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.700,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.700,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.700,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.701,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.701,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.705,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.705,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.705,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.705,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.706,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.748,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.748,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.748,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.748,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.749,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.749,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.749,603] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.753,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.753,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.753,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.754,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.754,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.795,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.795,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.795,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.796,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.796,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.796,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.797,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.801,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.801,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.801,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.801,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.801,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.058,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.058,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.059,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.059,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.059,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.059,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.060,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.117,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.117,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.117,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.117,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.118,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.159,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.159,301] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.159,576] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.159,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.159,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
