*** Booting Zephyr OS build v4.0.0-2838-g8316f097ce2a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.978,576] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.982,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,985] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.985,015] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.985,046] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.985,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,297] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.986,328] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.986,358] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.986,358] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.015,899] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.482,299] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.482,360] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:11.493,408] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:11.557,922] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:11.558,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.558,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.558,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.558,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.558,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.985,260] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.985,290] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.986,785] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:11.987,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.988,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.988,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.988,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.054,138] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:13.173,767] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:15.486,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.716,278] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:15.800,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.800,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.800,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.985,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.111,114] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:17.206,390] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x20 index 0x00
[00:00:17.206,420] <dbg> bttester_gatt: gatt_buf_add: 3/2048 used
[00:00:17.298,797] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x20
[00:00:19.924,255] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:19.924,285] <dbg> bttester: tester_event: service 0x01 opcode 0x83
